ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
348;20110510;20110522;20110517;11356;SO44628;3374,99
311;20110510;20110522;20110517;18209;SO44629;3578,27
312;20110511;20110523;20110518;28765;SO44630;3578,27
310;20110511;20110523;20110518;28629;SO44631;3578,27
314;20110511;20110523;20110518;18196;SO44632;3578,27
310;20110511;20110523;20110518;18203;SO44633;3578,27
311;20110511;20110523;20110518;18213;SO44634;3578,27
310;20110511;20110523;20110518;18218;SO44635;3578,27
314;20110512;20110524;20110519;14705;SO44636;3578,27
311;20110512;20110524;20110519;28644;SO44637;3578,27
310;20110512;20110524;20110519;28651;SO44638;3578,27
330;20110512;20110524;20110519;14617;SO44639;699,0982
313;20110512;20110524;20110519;18246;SO44640;3578,27
313;20110512;20110524;20110519;18255;SO44641;3578,27
330;20110512;20110524;20110519;25567;SO44642;699,0982
314;20110513;20110525;20110520;12280;SO44643;3578,27
311;20110513;20110525;20110520;12279;SO44644;3578,27
344;20110513;20110525;20110520;11344;SO44645;3399,99
344;20110513;20110525;20110520;29449;SO44646;3399,99
312;20110513;20110525;20110520;28770;SO44647;3578,27
344;20110513;20110525;20110520;25916;SO44648;3399,99
344;20110513;20110525;20110520;25924;SO44649;3399,99
351;20110513;20110525;20110520;11147;SO44650;3374,99
313;20110514;20110526;20110521;14720;SO44651;3578,27
350;20110514;20110526;20110521;28407;SO44652;3374,99
326;20110514;20110526;20110521;20170;SO44653;699,0982
313;20110514;20110526;20110521;28619;SO44654;3578,27
346;20110514;20110526;20110521;11105;SO44655;3399,99
311;20110514;20110526;20110521;18275;SO44656;3578,27
350;20110514;20110526;20110521;11120;SO44657;3374,99
312;20110514;20110526;20110521;18201;SO44658;3578,27
313;20110514;20110526;20110521;18208;SO44659;3578,27
310;20110515;20110527;20110522;28775;SO44660;3578,27
336;20110515;20110527;20110522;14639;SO44661;699,0982
349;20110515;20110527;20110522;11151;SO44662;3374,99
313;20110515;20110527;20110522;18212;SO44663;3578,27
311;20110515;20110527;20110522;18222;SO44664;3578,27
334;20110515;20110527;20110522;25564;SO44665;699,0982
313;20110516;20110528;20110523;28763;SO44666;3578,27
310;20110516;20110528;20110523;28795;SO44667;3578,27
313;20110516;20110528;20110523;28621;SO44668;3578,27
350;20110516;20110528;20110523;25942;SO44669;3374,99
313;20110516;20110528;20110523;18245;SO44670;3578,27
311;20110516;20110528;20110523;18268;SO44671;3578,27
310;20110516;20110528;20110523;18207;SO44672;3578,27
314;20110517;20110529;20110524;13790;SO44673;3578,27
314;20110517;20110529;20110524;28635;SO44674;3578,27
336;20110517;20110529;20110524;25566;SO44675;699,0982
312;20110517;20110529;20110524;18198;SO44676;3578,27
310;20110518;20110530;20110525;22233;SO44677;3578,27
310;20110518;20110530;20110525;22121;SO44678;3578,27
346;20110518;20110530;20110525;11106;SO44679;3399,99
312;20110519;20110531;20110526;12296;SO44680;3578,27
342;20110519;20110531;20110526;17982;SO44681;699,0982
310;20110519;20110531;20110526;28797;SO44682;3578,27
312;20110519;20110531;20110526;28799;SO44683;3578,27
310;20110519;20110531;20110526;28643;SO44684;3578,27
310;20110519;20110531;20110526;18249;SO44685;3578,27
313;20110520;20110601;20110527;14712;SO44686;3578,27
342;20110520;20110601;20110527;20172;SO44687;699,0982
310;20110520;20110601;20110527;18244;SO44688;3578,27
310;20110520;20110601;20110527;18269;SO44689;3578,27
344;20110520;20110601;20110527;11111;SO44690;3399,99
346;20110521;20110602;20110528;28414;SO44691;3399,99
311;20110521;20110602;20110528;28670;SO44692;3578,27
311;20110521;20110602;20110528;28676;SO44693;3578,27
311;20110521;20110602;20110528;22232;SO44694;3578,27
346;20110521;20110602;20110528;19855;SO44695;3399,99
313;20110521;20110602;20110528;18254;SO44696;3578,27
310;20110522;20110603;20110529;18219;SO44697;3578,27
326;20110522;20110603;20110529;25565;SO44698;699,0982
313;20110523;20110604;20110530;22234;SO44699;3578,27
314;20110523;20110604;20110530;28769;SO44700;3578,27
336;20110523;20110604;20110530;14636;SO44701;699,0982
314;20110523;20110604;20110530;18260;SO44702;3578,27
311;20110524;20110605;20110531;12300;SO44703;3578,27
350;20110524;20110605;20110531;29403;SO44704;3374,99
311;20110524;20110605;20110531;28678;SO44705;3578,27
311;20110524;20110605;20110531;28618;SO44706;3578,27
311;20110524;20110605;20110531;28649;SO44707;3578,27
350;20110524;20110605;20110531;25909;SO44708;3374,99
311;20110524;20110605;20110531;18240;SO44709;3578,27
313;20110525;20110606;20110601;28674;SO44710;3578,27
310;20110525;20110606;20110601;18248;SO44711;3578,27
348;20110525;20110606;20110601;11112;SO44712;3374,99
313;20110526;20110607;20110602;22128;SO44713;3578,27
313;20110526;20110607;20110602;28657;SO44714;3578,27
314;20110526;20110607;20110602;22182;SO44715;3578,27
314;20110526;20110607;20110602;22230;SO44716;3578,27
336;20110526;20110607;20110602;14616;SO44717;699,0982
314;20110526;20110607;20110602;18239;SO44718;3578,27
313;20110527;20110608;20110603;14700;SO44719;3578,27
311;20110527;20110608;20110603;28625;SO44720;3578,27
342;20110527;20110608;20110603;26643;SO44721;699,0982
310;20110528;20110609;20110604;13774;SO44722;3578,27
345;20110528;20110609;20110604;29410;SO44723;3399,99
314;20110528;20110609;20110604;28665;SO44724;3578,27
345;20110528;20110609;20110604;25910;SO44725;3399,99
332;20110528;20110609;20110604;14614;SO44726;699,0982
313;20110528;20110609;20110604;18273;SO44727;3578,27
344;20110528;20110609;20110604;11126;SO44728;3399,99
310;20110529;20110610;20110605;12307;SO44729;3578,27
311;20110529;20110610;20110605;14697;SO44730;3578,27
312;20110529;20110610;20110605;28661;SO44731;3578,27
312;20110529;20110610;20110605;18251;SO44732;3578,27
313;20110529;20110610;20110605;18214;SO44733;3578,27
313;20110530;20110611;20110606;12285;SO44734;3578,27
311;20110530;20110611;20110606;28673;SO44735;3578,27
328;20110530;20110611;20110606;14634;SO44736;699,0982
314;20110530;20110611;20110606;18242;SO44737;3578,27
313;20110530;20110611;20110606;18252;SO44738;3578,27
312;20110530;20110611;20110606;18202;SO44739;3578,27
310;20110531;20110612;20110607;12383;SO44803;3578,27
310;20110531;20110612;20110607;28829;SO44804;3578,27
314;20110531;20110612;20110607;29011;SO44805;3578,27
311;20110531;20110612;20110607;18452;SO44806;3578,27
350;20110531;20110612;20110607;11365;SO44807;3374,99
311;20110601;20110613;20110608;13836;SO44808;3578,27
342;20110601;20110613;20110608;20552;SO44809;699,0982
311;20110601;20110613;20110608;29126;SO44810;3578,27
311;20110601;20110613;20110608;22732;SO44811;3578,27
314;20110601;20110613;20110608;28988;SO44812;3578,27
312;20110601;20110613;20110608;18695;SO44813;3578,27
313;20110601;20110613;20110608;18281;SO44814;3578,27
351;20110601;20110613;20110608;11444;SO44815;3374,99
312;20110602;20110614;20110609;12321;SO44816;3578,27
312;20110602;20110614;20110609;14777;SO44817;3578,27
313;20110602;20110614;20110609;28827;SO44818;3578,27
313;20110602;20110614;20110609;28853;SO44819;3578,27
350;20110602;20110614;20110609;25972;SO44820;3374,99
345;20110602;20110614;20110609;25975;SO44821;3399,99
311;20110602;20110614;20110609;18486;SO44822;3578,27
313;20110602;20110614;20110609;18488;SO44823;3578,27
312;20110602;20110614;20110609;18694;SO44824;3578,27
312;20110602;20110614;20110609;18309;SO44825;3578,27
314;20110603;20110615;20110610;12308;SO44826;3578,27
344;20110603;20110615;20110610;25973;SO44827;3399,99
312;20110603;20110615;20110610;28997;SO44828;3578,27
334;20110603;20110615;20110610;14643;SO44829;699,0982
314;20110603;20110615;20110610;18337;SO44830;3578,27
350;20110604;20110616;20110611;29467;SO44831;3374,99
311;20110604;20110616;20110611;28804;SO44832;3578,27
310;20110604;20110616;20110611;28842;SO44833;3578,27
350;20110604;20110616;20110611;25952;SO44834;3374,99
311;20110604;20110616;20110611;18338;SO44835;3578,27
314;20110604;20110616;20110611;18465;SO44836;3578,27
312;20110605;20110617;20110612;13808;SO44837;3578,27
311;20110605;20110617;20110612;14138;SO44838;3578,27
314;20110605;20110617;20110612;28825;SO44839;3578,27
314;20110605;20110617;20110612;28857;SO44840;3578,27
314;20110605;20110617;20110612;18335;SO44841;3578,27
310;20110606;20110618;20110613;14140;SO44842;3578,27
312;20110606;20110618;20110613;29058;SO44843;3578,27
314;20110606;20110618;20110613;29139;SO44844;3578,27
313;20110606;20110618;20110613;28845;SO44845;3578,27
314;20110606;20110618;20110613;18334;SO44846;3578,27
346;20110606;20110618;20110613;11445;SO44847;3399,99
348;20110607;20110619;20110614;28418;SO44848;3374,99
322;20110607;20110619;20110614;17996;SO44849;699,0982
336;20110607;20110619;20110614;19417;SO44850;699,0982
310;20110607;20110619;20110614;22299;SO44851;3578,27
311;20110607;20110619;20110614;29128;SO44852;3578,27
348;20110607;20110619;20110614;19874;SO44853;3374,99
311;20110607;20110619;20110614;29004;SO44854;3578,27
320;20110607;20110619;20110614;26692;SO44855;699,0982
328;20110607;20110619;20110614;14651;SO44856;699,0982
310;20110607;20110619;20110614;18484;SO44857;3578,27
312;20110607;20110619;20110614;18487;SO44858;3578,27
310;20110607;20110619;20110614;18495;SO44859;3578,27
310;20110607;20110619;20110614;18693;SO44860;3578,27
314;20110607;20110619;20110614;18288;SO44861;3578,27
313;20110607;20110619;20110614;18457;SO44862;3578,27
310;20110607;20110619;20110614;18467;SO44863;3578,27
348;20110607;20110619;20110614;11364;SO44864;3374,99
351;20110607;20110619;20110614;11372;SO44865;3374,99
350;20110607;20110619;20110614;11443;SO44866;3374,99
313;20110608;20110620;20110615;14793;SO44867;3578,27
313;20110608;20110620;20110615;28852;SO44868;3578,27
312;20110608;20110620;20110615;18700;SO44869;3578,27
311;20110608;20110620;20110615;18301;SO44870;3578,27
345;20110608;20110620;20110615;11363;SO44871;3399,99
312;20110609;20110621;20110616;29111;SO44872;3578,27
312;20110609;20110621;20110616;28828;SO44873;3578,27
320;20110610;20110622;20110617;18004;SO44874;699,0982
313;20110610;20110622;20110617;29048;SO44875;3578,27
312;20110610;20110622;20110617;29056;SO44876;3578,27
311;20110610;20110622;20110617;29136;SO44877;3578,27
311;20110610;20110622;20110617;28807;SO44878;3578,27
310;20110610;20110622;20110617;28833;SO44879;3578,27
311;20110610;20110622;20110617;18470;SO44880;3578,27
313;20110610;20110622;20110617;18496;SO44881;3578,27
311;20110610;20110622;20110617;18703;SO44882;3578,27
314;20110610;20110622;20110617;18296;SO44883;3578,27
312;20110610;20110622;20110617;18308;SO44884;3578,27
310;20110611;20110623;20110618;14833;SO44885;3578,27
314;20110611;20110623;20110618;29108;SO44886;3578,27
310;20110611;20110623;20110618;28821;SO44887;3578,27
310;20110611;20110623;20110618;28838;SO44888;3578,27
348;20110612;20110624;20110619;11351;SO44889;3374,99
346;20110612;20110624;20110619;11381;SO44890;3399,99
310;20110612;20110624;20110619;28847;SO44891;3578,27
313;20110612;20110624;20110619;22267;SO44892;3578,27
314;20110612;20110624;20110619;28856;SO44893;3578,27
348;20110612;20110624;20110619;25943;SO44894;3374,99
351;20110612;20110624;20110619;25951;SO44895;3374,99
346;20110612;20110624;20110619;25964;SO44896;3399,99
314;20110612;20110624;20110619;18696;SO44897;3578,27
310;20110612;20110624;20110619;18307;SO44898;3578,27
351;20110612;20110624;20110619;11353;SO44899;3374,99
314;20110613;20110625;20110620;14778;SO44900;3578,27
313;20110613;20110625;20110620;12332;SO44901;3578,27
314;20110613;20110625;20110620;13829;SO44902;3578,27
313;20110613;20110625;20110620;18284;SO44903;3578,27
350;20110613;20110625;20110620;11359;SO44904;3374,99
312;20110614;20110626;20110621;13822;SO44905;3578,27
311;20110614;20110626;20110621;14832;SO44906;3578,27
324;20110614;20110626;20110621;19415;SO44907;699,0982
314;20110614;20110626;20110621;29032;SO44908;3578,27
310;20110614;20110626;20110621;28840;SO44909;3578,27
344;20110614;20110626;20110621;25969;SO44910;3399,99
349;20110614;20110626;20110621;25976;SO44911;3374,99
310;20110614;20110626;20110621;28966;SO44912;3578,27
311;20110614;20110626;20110621;18468;SO44913;3578,27
311;20110614;20110626;20110621;18491;SO44914;3578,27
312;20110614;20110626;20110621;18461;SO44915;3578,27
311;20110614;20110626;20110621;18463;SO44916;3578,27
310;20110615;20110627;20110622;13842;SO44917;3578,27
350;20110615;20110627;20110622;29466;SO44918;3374,99
310;20110615;20110627;20110622;29017;SO44919;3578,27
338;20110615;20110627;20110622;14648;SO44920;699,0982
312;20110615;20110627;20110622;18489;SO44921;3578,27
314;20110615;20110627;20110622;18277;SO44922;3578,27
312;20110615;20110627;20110622;18336;SO44923;3578,27
310;20110616;20110628;20110623;28830;SO44924;3578,27
313;20110616;20110628;20110623;18493;SO44925;3578,27
328;20110616;20110628;20110623;25706;SO44926;699,0982
348;20110616;20110628;20110623;11448;SO44927;3374,99
314;20110617;20110629;20110624;14843;SO44928;3578,27
312;20110617;20110629;20110624;12398;SO44929;3578,27
312;20110617;20110629;20110624;29110;SO44930;3578,27
312;20110617;20110629;20110624;28849;SO44931;3578,27
312;20110617;20110629;20110624;18303;SO44932;3578,27
312;20110617;20110629;20110624;18276;SO44933;3578,27
312;20110618;20110630;20110625;14771;SO44934;3578,27
312;20110618;20110630;20110625;12333;SO44935;3578,27
312;20110618;20110630;20110625;29044;SO44936;3578,27
311;20110618;20110630;20110625;22251;SO44937;3578,27
314;20110618;20110630;20110625;28851;SO44938;3578,27
314;20110618;20110630;20110625;28993;SO44939;3578,27
311;20110618;20110630;20110625;18490;SO44940;3578,27
310;20110618;20110630;20110625;18697;SO44941;3578,27
310;20110618;20110630;20110625;18701;SO44942;3578,27
330;20110618;20110630;20110625;25568;SO44943;699,0982
332;20110618;20110630;20110625;25707;SO44944;699,0982
322;20110618;20110630;20110625;25710;SO44945;699,0982
349;20110618;20110630;20110625;11357;SO44946;3374,99
346;20110618;20110630;20110625;11446;SO44947;3399,99
312;20110619;20110701;20110626;12395;SO44948;3578,27
349;20110619;20110701;20110626;29474;SO44949;3374,99
313;20110619;20110701;20110626;28835;SO44950;3578,27
311;20110619;20110701;20110626;28843;SO44951;3578,27
349;20110619;20110701;20110626;25955;SO44952;3374,99
312;20110619;20110701;20110626;28859;SO44953;3578,27
310;20110619;20110701;20110626;28990;SO44954;3578,27
342;20110619;20110701;20110626;25709;SO44955;699,0982
351;20110619;20110701;20110626;11449;SO44956;3374,99
310;20110620;20110702;20110627;22247;SO44957;3578,27
332;20110620;20110702;20110627;20173;SO44958;699,0982
312;20110620;20110702;20110627;29019;SO44959;3578,27
314;20110620;20110702;20110627;22373;SO44960;3578,27
313;20110620;20110702;20110627;29060;SO44961;3578,27
310;20110620;20110702;20110627;28831;SO44962;3578,27
346;20110620;20110702;20110627;25974;SO44963;3399,99
334;20110620;20110702;20110627;14647;SO44964;699,0982
332;20110620;20110702;20110627;14649;SO44965;699,0982
314;20110620;20110702;20110627;18458;SO44966;3578,27
310;20110621;20110703;20110628;14794;SO44967;3578,27
342;20110621;20110703;20110628;19365;SO44968;699,0982
312;20110621;20110703;20110628;22713;SO44969;3578,27
312;20110621;20110703;20110628;28820;SO44970;3578,27
313;20110621;20110703;20110628;28989;SO44971;3578,27
311;20110621;20110703;20110628;29016;SO44972;3578,27
314;20110621;20110703;20110628;18482;SO44973;3578,27
312;20110622;20110704;20110629;14776;SO44974;3578,27
311;20110622;20110704;20110629;28823;SO44975;3578,27
311;20110622;20110704;20110629;28824;SO44976;3578,27
313;20110622;20110704;20110629;29010;SO44977;3578,27
322;20110622;20110704;20110629;14652;SO44978;699,0982
310;20110622;20110704;20110629;18469;SO44979;3578,27
310;20110622;20110704;20110629;18699;SO44980;3578,27
310;20110622;20110704;20110629;18462;SO44981;3578,27
312;20110623;20110705;20110630;29132;SO44982;3578,27
310;20110623;20110705;20110630;22252;SO44983;3578,27
314;20110623;20110705;20110630;29008;SO44984;3578,27
311;20110623;20110705;20110630;18692;SO44985;3578,27
328;20110623;20110705;20110630;25708;SO44986;699,0982
314;20110624;20110706;20110701;12323;SO44987;3578,27
338;20110624;20110706;20110701;17999;SO44988;699,0982
311;20110624;20110706;20110701;28854;SO44989;3578,27
338;20110624;20110706;20110701;14645;SO44990;699,0982
314;20110624;20110706;20110701;18698;SO44991;3578,27
311;20110624;20110706;20110701;18464;SO44992;3578,27
350;20110624;20110706;20110701;11368;SO44993;3374,99
311;20110625;20110707;20110702;28805;SO44994;3578,27
313;20110625;20110707;20110702;28841;SO44995;3578,27
349;20110625;20110707;20110702;25970;SO44996;3374,99
310;20110625;20110707;20110702;28870;SO44997;3578,27
340;20110625;20110707;20110702;14646;SO44998;699,0982
311;20110625;20110707;20110702;18485;SO44999;3578,27
312;20110625;20110707;20110702;18297;SO45000;3578,27
312;20110625;20110707;20110702;18302;SO45001;3578,27
312;20110626;20110708;20110703;13844;SO45002;3578,27
314;20110626;20110708;20110703;29059;SO45003;3578,27
314;20110626;20110708;20110703;29106;SO45004;3578,27
312;20110626;20110708;20110703;28844;SO45005;3578,27
312;20110627;20110709;20110704;12373;SO45006;3578,27
310;20110627;20110709;20110704;14137;SO45007;3578,27
313;20110627;20110709;20110704;14831;SO45008;3578,27
338;20110627;20110709;20110704;19387;SO45009;699,0982
313;20110627;20110709;20110704;28869;SO45010;3578,27
313;20110627;20110709;20110704;22268;SO45011;3578,27
342;20110627;20110709;20110704;14650;SO45012;699,0982
310;20110627;20110709;20110704;18483;SO45013;3578,27
322;20110627;20110709;20110704;25705;SO45014;699,0982
346;20110627;20110709;20110704;11360;SO45015;3399,99
310;20110628;20110710;20110705;14770;SO45016;3578,27
312;20110628;20110710;20110705;28826;SO45017;3578,27
313;20110628;20110710;20110705;18494;SO45018;3578,27
313;20110628;20110710;20110705;18691;SO45019;3578,27
311;20110628;20110710;20110705;18332;SO45020;3578,27
348;20110628;20110710;20110705;11358;SO45021;3374,99
350;20110628;20110710;20110705;11447;SO45022;3374,99
310;20110628;20110710;20110705;13807;SO45023;3578,27
344;20110629;20110711;20110706;29475;SO45024;3399,99
